codigo_iccs;subtipo_objeto_robado;nombre_objeto;cantidad;calibre;clase_arma;calidad_de;fabricacion;fecha_evento;hora_evento;tipo_lugar;lugar;codigo_zona;codigo_distrito;codigo_circuito;codigo_subcircuito;nombre_zona;nombre_distrito;nombre_circuito;nombre_subcircuito;codigo_provincia;codigo_canton;codigo_parroquia;nombre_provincia;nombre_canton;nombre_parroquia;tipo_delito
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;ENCONTRADA;IMPORTADA;3/1/2024;14:45;ÁREAS DEDICADAS AL COMERCIO;OTRO LOCAL COMERCIAL;ZONA 7;07D02;07D02C01;07D02C01S02;ZONA 7;MACHALA;9 DE MAYO;9 DE MAYO 2;7;701;70150;EL ORO;MACHALA;MACHALA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;ABANDONADO;ARTESANAL;3/1/2024;16:40;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D10;09D10C03;09D10C03S01;ZONA 8;PROGRESO;PROGRESO;PROGRESO 1;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;3/1/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D07;09D07C03;09D07C03S03;ZONA 8;PASCUALES;BASTION POPULAR NORTE;BASTION POPULAR NORTE 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.021;ARMA DE FUEGO;SE DESCONOCE;1;OTRO;SE DESCONOCE;ABANDONADO;ARTESANAL;3/1/2024;19:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D01;12D01C02;12D01C02S01;ZONA 5;BABAHOYO;PUERTA NEGRA;PUERTA NEGRA 1;12;1201;120150;LOS RIOS;BABAHOYO;BABAHOYO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;INCAUTADA;IMPORTADA;3/1/2024;14:20;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D04;09D04C03;09D04C03S04;ZONA 8;PORTETE;SALINAS;SALINAS 4;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;3/1/2024;19:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;09D12;09D12C02;09D12C02S01;ZONA 5;NARANJAL BALAO;BALAO;BALAO 1;9;903;90350;GUAYAS;BALAO;BALAO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;3/1/2024;19:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;09D12;09D12C02;09D12C02S01;ZONA 5;NARANJAL BALAO;BALAO;BALAO 1;9;903;90350;GUAYAS;BALAO;BALAO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;4/1/2024;3:30;LUGARES QUE PRESTAN SERVICIOS;GASOLINERA;ZONA 5;24D02;24D02C06;24D02C06S03;ZONA 5;LIBERTAD SALINAS;SANTA ROSA;SANTA ROSA 3;24;2403;240350;SANTA ELENA;SALINAS;SALINAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.15.001;ARMAS DE FOGUEO;PISTOLA;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;4/1/2024;5:15;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D01;13D01C09;13D01C09S01;ZONA 4;PORTOVIEJO;EL GUABITO;EL GUABITO 1;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;ENCONTRADA;IMPORTADA;4/1/2024;0:20;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 7;07D02;07D02C15;07D02C15S01;ZONA 7;MACHALA;LA FERROVIARIA;LA FERROVIARIA 1;7;701;70150;EL ORO;MACHALA;MACHALA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;RETENIDO;ARTESANAL;2/1/2024;17:20;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D11;13D11C01;13D11C01S01;ZONA 4;SUCRE;BAHIA;BAHIA 1;13;1314;131450;MANABI;SUCRE;BAHIA DE CARAQUEZ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;3/1/2024;10:35;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;21D03;21D03C01;21D03C01S01;ZONA 1;PUTUMAYO;TARAPOA;TARAPOA 1;21;2107;210750;SUCUMBIOS;CUYABENO;TARAPOA;DELITOS CONTRA PERSONAS Y BIENES PROTEGIDOS POR EL DERECHO INTERNACIONAL HUMANITARIO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;2/1/2024;19:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 2;22D02;22D02C07;22D02C07S01;ZONA 2;ORELLANA LORETO;LA BELLEZA;LA BELLEZA 1;22;2201;220156;ORELLANA;ORELLANA;GARCIA MORENO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;.22;TIRO A TIRO;ABANDONADO;ARTESANAL;3/1/2024;20:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D02;13D02C19;13D02C19S01;ZONA 4;MANTA;MONTECRISTI;MONTECRISTI 1;13;1309;130950;MANABI;MONTECRISTI;MONTECRISTI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;2/1/2024;5:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;12D03;12D03C11;12D03C11S02;ZONA 5;QUEVEDO;MOCACHE;MOCACHE 2;12;1212;121250;LOS RIOS;MOCACHE;MOCACHE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;INCAUTADA;IMPORTADA;2/1/2024;5:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;12D03;12D03C11;12D03C11S02;ZONA 5;QUEVEDO;MOCACHE;MOCACHE 2;12;1212;121250;LOS RIOS;MOCACHE;MOCACHE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;3/1/2024;13:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D04;08D04C02;08D04C02S02;ZONA 1;QUININDE;ROSA ZARATE;ROSA ZARATE 2;8;804;80450;ESMERALDAS;QUININDE;ROSA ZARATE (QUININDE);DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;4/1/2024;9:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 7;11D01;11D01C10;11D01C10S01;ZONA 7;LOJA;TEBAIDA;TEBAIDA 1;11;1101;110150;LOJA;LOJA;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;4/1/2024;13:00;ÁREAS DEDICADAS AL COMERCIO;CENTRO COMERCIAL;ZONA 7;07D02;07D02C15;07D02C15S01;ZONA 7;MACHALA;LA FERROVIARIA;LA FERROVIARIA 1;7;701;70150;EL ORO;MACHALA;MACHALA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;4/1/2024;13:00;ÁREAS DEDICADAS AL COMERCIO;CENTRO COMERCIAL;ZONA 7;07D02;07D02C15;07D02C15S01;ZONA 7;MACHALA;LA FERROVIARIA;LA FERROVIARIA 1;7;701;70150;EL ORO;MACHALA;MACHALA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;3/1/2024;17:10;ÁREAS DE ACCESO PUBLICO;TERRENO BALDÍO;ZONA 1;08D04;08D04C09;08D04C09S01;ZONA 1;QUININDE;VICHE;VICHE 1;8;804;80454;ESMERALDAS;QUININDE;VICHE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;4/1/2024;15:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D08;09D08C04;09D08C04S08;ZONA 8;NUEVA PROSPERINA;FLOR DE BASTION;FLOR DE BASTION 8;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;4/1/2024;17:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;04D02;04D02C06;04D02C06S01;ZONA 1;MONTUFAR;CRISTOBAL COLON;CRISTOBAL COLON 1;4;405;40551;CARCHI;MONTUFAR;CRISTOBAL COLON;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;INCAUTADA;IMPORTADA;4/1/2024;14:55;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D01;13D01C09;13D01C09S01;ZONA 4;PORTOVIEJO;EL GUABITO;EL GUABITO 1;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;4/1/2024;17:40;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;04D03;04D03C01;04D03C01S01;ZONA 1;ESPEJO;EL ANGEL;EL ANGEL 1;4;403;40350;CARCHI;ESPEJO;EL ANGEL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;4/1/2024;19:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;21D03;21D03C03;21D03C03S01;ZONA 1;PUTUMAYO;PALMA ROJA;PALMA ROJA 1;21;2103;210351;SUCUMBIOS;PUTUMAYO;PALMA ROJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;9 mm;SE DESCONOCE;INCAUTADA;IMPORTADA;4/1/2024;18:20;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D04;17D04C04;17D04C04S01;ZONA 9;MANUELA SAENZ;PANECILLO;PANECILLO 1;17;1701;170150;PICHINCHA;QUITO;QUITO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;9 mm;SE DESCONOCE;INCAUTADA;IMPORTADA;4/1/2024;18:20;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D04;17D04C04;17D04C04S01;ZONA 9;MANUELA SAENZ;PANECILLO;PANECILLO 1;17;1701;170150;PICHINCHA;QUITO;QUITO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;ARTESANAL;4/1/2024;11:20;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D07;09D07C07;09D07C07S05;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 5;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;APREHENDIDO;IMPORTADA;4/1/2024;16:45;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D10;09D10C03;09D10C03S01;ZONA 8;PROGRESO;PROGRESO;PROGRESO 1;9;901;90152;GUAYAS;GUAYAQUIL;JUAN GOMEZ RENDON (PROGRESO);DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;4/1/2024;22:30;ÁREAS DE ACCESO PUBLICO;TERRENO BALDÍO;ZONA 4;13D02;13D02C15;13D02C15S01;ZONA 4;MANTA;LOS BAJOS;LOS BAJOS 1;13;1309;130950;MANABI;MONTECRISTI;MONTECRISTI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;SE DESCONOCE;ABANDONADO;ARTESANAL;4/1/2024;13:40;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;21D04;21D04C01;21D04C01S01;ZONA 1;SHUSHUFINDI;LA PRIMAVERA;LA PRIMAVERA 1;21;2104;210450;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.15.001;ARMAS DE FOGUEO;PISTOLA;1;9 mm;SEMI AUTOMÁTICO;DECOMISO;IMPORTADA;5/1/2024;1:40;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D01;08D01C20;08D01C20S01;ZONA 1;ESMERALDAS;CAMARONES;CAMARONES 1;8;801;80166;ESMERALDAS;ESMERALDAS;TACHINA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.15.001;ARMAS DE FOGUEO;PISTOLA;1;9 mm;SEMI AUTOMÁTICO;DECOMISO;IMPORTADA;5/1/2024;1:40;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D01;08D01C20;08D01C20S01;ZONA 1;ESMERALDAS;CAMARONES;CAMARONES 1;8;801;80166;ESMERALDAS;ESMERALDAS;TACHINA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;4/1/2024;22:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D24;09D24C03;09D24C03S02;ZONA 8;DURAN;PANORAMA;PANORAMA 2;9;907;90750;GUAYAS;DURAN;ELOY ALFARO (DURAN);DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;ABANDONADO;ARTESANAL;4/1/2024;18:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;09D19;09D19C09;09D19C09S01;ZONA 5;DAULE;PORVENIR;PORVENIR 1;9;918;91850;GUAYAS;SANTA LUCIA;SANTA LUCIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;ABANDONADO;ARTESANAL;4/1/2024;18:20;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;09D13;09D13C09;09D13C09S02;ZONA 5;BALZAR;PALESTINA;PALESTINA 2;9;913;91350;GUAYAS;PALESTINA;PALESTINA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;TIRO A TIRO;APREHENDIDO;IMPORTADA;5/1/2024;10:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;24D02;24D02C04;24D02C04S01;ZONA 5;LIBERTAD SALINAS;ENRIQUEZ GALLO;ENRIQUEZ GALLO 1;24;2402;240250;SANTA ELENA;LA LIBERTAD;LA LIBERTAD;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;DECOMISO;ARTESANAL;5/1/2024;15:45;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D03;12D03C06;12D03C06S01;ZONA 5;QUEVEDO;DIVINO NIÑO;DIVINO NIÑO 1;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;5/1/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D01;13D01C04;13D01C04S02;ZONA 4;PORTOVIEJO;EL FLORON;EL FLORON 2;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.017;ARMA DE FUEGO;SUBAMETRALLADORA;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;5/1/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D01;13D01C04;13D01C04S02;ZONA 4;PORTOVIEJO;EL FLORON;EL FLORON 2;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.008;ARMA DE FUEGO;FUSILES;1;223(5.56 mm);SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;5/1/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D01;13D01C04;13D01C04S02;ZONA 4;PORTOVIEJO;EL FLORON;EL FLORON 2;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;5/1/2024;17:25;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D01;09D01C02;09D01C02S03;ZONA 8;SUR;UNION DE BANANEROS;UNION DE BANANEROS 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;5/1/2024;17:20;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D05;09D05C04;09D05C04S07;ZONA 8;MODELO;ALBORADA;ALBORADA 7;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;RETENIDO;IMPORTADA;5/1/2024;14:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D06;09D06C04;09D06C04S06;ZONA 8;FLORIDA;JUAN MONTALVO;JUAN MONTALVO 6;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;RETENIDO;IMPORTADA;5/1/2024;22:15;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 7;07D02;07D02C17;07D02C17S02;ZONA 7;MACHALA;PUERTO BOLIVAR;PUERTO BOLIVAR 2;7;701;70150;EL ORO;MACHALA;MACHALA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;IMPORTADA;5/1/2024;20:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D09;17D09C02;17D09C02S01;ZONA 9;TUMBACO;TUMBACO SUR;TUMBACO SUR 1;17;1701;170184;PICHINCHA;QUITO;TUMBACO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;5/1/2024;20:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D09;17D09C02;17D09C02S01;ZONA 9;TUMBACO;TUMBACO SUR;TUMBACO SUR 1;17;1701;170184;PICHINCHA;QUITO;TUMBACO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.22;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;6/1/2024;2:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D01;08D01C20;08D01C20S01;ZONA 1;ESMERALDAS;CAMARONES;CAMARONES 1;8;801;80166;ESMERALDAS;ESMERALDAS;TACHINA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;5/1/2024;20:00;CENTROS DE DIVERSIÓN;NIGHT CLUB;ZONA 9;17D09;17D09C05;17D09C05S02;ZONA 9;TUMBACO;PIFO;PIFO 2;17;1701;170175;PICHINCHA;QUITO;PIFO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;5/1/2024;22:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 3;18D01;18D01C08;18D01C08S02;ZONA 3;AMBATO NORTE;SAN BARTOLOME DE PINLLO;SAN BARTOLOME DE PINLLO 2;18;1801;180163;TUNGURAHUA;AMBATO;SAN BARTOLOME DE PINLLOG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;RETENIDO;IMPORTADA;5/1/2024;15:45;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D03;12D03C05;12D03C05S02;ZONA 5;QUEVEDO;GALO PLAZA;GALO PLAZA 2;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;ARTESANAL;6/1/2024;4:45;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D04;09D04C06;09D04C06S01;ZONA 8;PORTETE;SUBURBIO;SUBURBIO 1;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;IMPORTADA;6/1/2024;10:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 6;01D06;01D06C02;01D06C02S02;ZONA 6;PAUTE;PAUTE;PAUTE 2;1;105;10553;AZUAY;PAUTE;CHICAN (GUILLERMO ORTEGA);DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.011;ARMA DE FUEGO;OTROS ARMAS CORTAS;1;OTRO;SE DESCONOCE;APREHENDIDO;ARTESANAL;6/1/2024;3:50;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D06;17D06C03;17D06C03S02;ZONA 9;ELOY ALFARO;SANTA ANITA;SANTA ANITA 2;17;1701;170150;PICHINCHA;QUITO;QUITO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;TIRO A TIRO;DECOMISO;IMPORTADA;6/1/2024;12:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D05;17D05C08;17D05C08S02;ZONA 9;EUGENIO ESPEJO;KENNEDY;KENNEDY 2;17;1701;170150;PICHINCHA;QUITO;QUITO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;RETENIDO;IMPORTADA;6/1/2024;14:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D04;08D04C08;08D04C08S01;ZONA 1;QUININDE;LA UNION;LA UNION 1;8;804;80455;ESMERALDAS;QUININDE;LA UNION;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;5/1/2024;14:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D17;09D17C13;09D17C13S01;ZONA 5;MILAGRO;CHOBO;CHOBO 1;9;910;91051;GUAYAS;MILAGRO;CHOBO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;RETENIDO;ARTESANAL;6/1/2024;11:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D04;08D04C08;08D04C08S01;ZONA 1;QUININDE;LA UNION;LA UNION 1;8;804;80455;ESMERALDAS;QUININDE;LA UNION;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;TIRO A TIRO;APREHENDIDO;ARTESANAL;6/1/2024;9:24;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 6;01D02;01D02C12;01D02C12S01;ZONA 6;CUENCA SUR;BAÑOS;BAÑOS 1;1;101;10151;AZUAY;CUENCA;BAÑOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;INCAUTADA;IMPORTADA;6/1/2024;15:45;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;09D20;09D20C05;09D20C05S01;ZONA 5;SALITRE;JUNQUILLAL;JUNQUILLAL 1;9;919;91953;GUAYAS;SALITRE;JUNQUILLAL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;ABANDONADO;ARTESANAL;6/1/2024;18:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;21D02;21D02C07;21D02C07S01;ZONA 1;LAGO AGRIO;PACAYACU;PACAYACU 1;21;2101;210152;SUCUMBIOS;LAGO AGRIO;DURENO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
